kepid,koi_disposition,koi_period,koi_time0bk,koi_duration,koi_depth,koi_prad,koi_teq
8106610,FALSE POSITIVE,12.39894005,172.78184,4.262,702.9,4.06,890.0
5823557,FALSE POSITIVE,2.4044122,133.2244,4.575,42.7,0.85,1662.0
7671950,CANDIDATE,10.5994606,134.8329,9.484,128.8,1.28,896.0
7747103,CANDIDATE,399.37587,300.0792,21.25,552.2,3.93,326.0
7757698,FALSE POSITIVE,369.181947,399.5169,3.239,913.0,2.6,245.0
7778664,CANDIDATE,5.0263815,135.5595,4.384,77.2,0.84,1065.0
7834712,CANDIDATE,66.119119,145.2356,3.086,862.0,3.0,452.0
7841368,FALSE POSITIVE,25.3710555,141.8015,3.739,78.6,1.43,779.0
8355239,CONFIRMED,20.13490007,171.36734,3.7962,1035.2,2.98,544.0
9640649,CANDIDATE,0.862329309,132.16214,1.044,140.9,1.09,1825.0
9643210,FALSE POSITIVE,3.850304552,132.1063696,1.5337,158.0,0.28,407.0
9650579,CANDIDATE,432.96905,186.7367,20.76,257.9,1.43,219.0
9650762,CANDIDATE,372.15035,453.6928,21.23,457.4,1.74,232.0
9651155,FALSE POSITIVE,1.07383154,132.0326,4.846,31355.0,137.54,3791.0
8822216,CONFIRMED,6.996926239,175.914281,2.7374,1317.4,3.21,888.0
9656547,FALSE POSITIVE,1.27228771,132.49945,2.099,82.9,0.63,1275.0
11443757,CANDIDATE,43.9088053,169.335,6.265,297.8,7.33,885.0
11453349,CANDIDATE,4.40660737,133.35561,2.107,70.7,0.86,1152.0
11560397,FALSE POSITIVE,0.527673051,131.82042,1.631,28.3,1.43,4056.0
11565903,FALSE POSITIVE,117.140785,245.0828,3.401,337.1,15.87,862.0
9570741,CONFIRMED,15.77980122,175.96934,4.0369,541.4,2.11,713.0
11601597,FALSE POSITIVE,0.590281548,131.69127,2.72,21.6,0.68,2643.0
11612241,FALSE POSITIVE,4.5647147,133.0763,13.395,99.3,1.04,1131.0
8226720,FALSE POSITIVE,391.33068,186.7266,12.37,277.2,1.68,274.0
8307354,FALSE POSITIVE,320.56794551,279.6247569,15.3614,898.9,2.43,234.0
8439949,CANDIDATE,364.98242,188.6133,12.346,533.0,3.12,293.0
9958962,CANDIDATE,240.192808,168.3047,9.72,605.8,2.68,298.0
8527297,CANDIDATE,0.58730021,132.3502325,0.82,,,
8588982,FALSE POSITIVE,116.025744,206.39348,3.539,1361.0,37.99,893.0
8608544,FALSE POSITIVE,348.68162,343.821,10.959,309.3,2.09,302.0
4847801,FALSE POSITIVE,371.47786,341.9634,12.3,264.9,1.2,203.0
5026023,FALSE POSITIVE,1.99638423,131.5598,2.4,29.4,0.59,1590.0
5098334,CANDIDATE,400.11482,316.2642,12.37,113.4,0.95,226.0
10973664,CONFIRMED,11.67894236,131.5119,1.2641,1185.1,4.17,830.0
5391407,FALSE POSITIVE,0.638697833,131.7556646,5.1609,141454.0,162.15,2464.0
5468555,FALSE POSITIVE,539.214259,439.5039,3.464,300.6,2.04,265.0
5638699,FALSE POSITIVE,343.56446,203.9865,18.94,179.6,1.8,298.0
5374854,CONFIRMED,8.50339249,170.86894,2.9569,188.9,1.95,1021.0
8456679,CONFIRMED,4.06844957,132.27614,2.8349,79.8,0.98,1170.0
5374854,CONFIRMED,23.7832097,179.75013,7.939,256.5,2.01,725.0
5384802,FALSE POSITIVE,3.041547148,170.4878722,3.22798,20690.7,60.05,1544.0
5531694,CONFIRMED,5.16949729,170.31339,4.5122,210.6,2.06,1309.0
5531694,CANDIDATE,8.1134681,132.8253,4.961,40.5,0.92,1127.0
5596440,FALSE POSITIVE,10.47490332,171.99906,33.7939,1170.2,15.45,1567.0
6436505,CANDIDATE,43.535891,155.20055,4.712,576.6,1.86,444.0
6436505,FALSE POSITIVE,24.7222403,146.4611,4.53,290.1,1.31,536.0
6437993,FALSE POSITIVE,1.39797542,131.6767,9.06,43.2,0.49,1316.0
6422155,CONFIRMED,6.38899658,175.4761,3.5032,543.3,2.89,970.0
6442246,FALSE POSITIVE,2.2127498,132.7452,3.054,22.7,0.68,1801.0
6443392,FALSE POSITIVE,0.776976021,132.2745574,1.95401,21245.0,48.15,2083.0
6447326,FALSE POSITIVE,4.3206933,131.8905,50.68,147.9,1.66,1205.0
7115878,FALSE POSITIVE,0.566790294,131.83481,3.641,64.0,0.89,2432.0
8015907,CONFIRMED,2.752359689,171.259808,2.0722,791.9,2.54,1178.0
7116043,FALSE POSITIVE,0.566799725,131.8211,4.097,46.7,0.77,2289.0
7116226,FALSE POSITIVE,0.566801325,131.82499,4.176,92.1,1.07,2383.0
7116236,FALSE POSITIVE,0.566793818,131.8298,4.929,100.3,1.17,2027.0
7117513,FALSE POSITIVE,0.566797474,131.8117,2.708,98.8,1.04,2270.0
7117541,FALSE POSITIVE,1.585673651,132.013007,3.20763,44116.4,50.53,1648.0
7970760,FALSE POSITIVE,7.64941291,132.1070518,6.56935,236246.0,53.4,1050.0
7971389,FALSE POSITIVE,13.174807933,136.4631739,3.37392,71070.9,51.06,811.0
7976136,FALSE POSITIVE,0.655094658,131.78278,6.159,372.0,26.41,2173.0
7976435,FALSE POSITIVE,3.33287187,133.4408645,7.13,,,
7985167,FALSE POSITIVE,0.692239369,131.584611,2.91121,62962.0,67.05,2594.0
8162789,CONFIRMED,10.161023528,172.000736,3.1627,1653.9,4.62,904.0
7987749,FALSE POSITIVE,17.030857558,145.542727,4.24308,77832.4,73.8,836.0
8553788,FALSE POSITIVE,1.606163631,131.6342249,4.92516,144603.0,130.46,2943.0
8553907,FALSE POSITIVE,42.032096076,133.581119,11.6768,391261.0,79.17,622.0
9941859,CONFIRMED,96.6781852,140.18339,5.6957,951.3,3.29,392.0
8559796,FALSE POSITIVE,0.619303759,131.5539456,6.6038,74.5,4.71,3232.0
8559863,FALSE POSITIVE,22.470494368,143.284831,7.39097,45979.0,19.12,518.0
8560861,FALSE POSITIVE,31.973311701,133.867225,13.2105,75053.7,272.44,1289.0
8565900,FALSE POSITIVE,1.64125844,131.9294,4.51,,,
9344623,FALSE POSITIVE,14.759477667,139.7828128,9.7746,357470.0,76.06,862.0
9353182,FALSE POSITIVE,10.476258265,136.5282906,7.77203,120206.0,54.13,1077.0
9357275,FALSE POSITIVE,1.588298157,132.1833032,4.37027,165034.0,120.0,2773.0
9357375,FALSE POSITIVE,1.58826263,132.19139,2.655,78.9,0.47,862.0
9392702,FALSE POSITIVE,3.909314318,131.8944811,5.36124,97123.4,42.54,1364.0
9394920,FALSE POSITIVE,1.38385822,132.762,1.0,,,
9397900,CANDIDATE,10.5113779,140.9553,4.74,29.9,0.72,1052.0
10031409,FALSE POSITIVE,2.071939672,132.8368962,4.45367,198766.0,75.64,1696.0
10031526,FALSE POSITIVE,8.5893644,132.0467,6.975,179.3,1.21,792.0
10031808,FALSE POSITIVE,8.589644815,132.0206787,9.49469,269518.0,140.07,1412.0
10053138,CANDIDATE,11.7728146,138.78586,4.132,77.1,0.93,788.0
10063044,FALSE POSITIVE,1.009671584,131.5869372,4.37759,155117.0,125.31,3287.0
10091257,FALSE POSITIVE,1.70192371,131.955498,3.0271,49833.0,40.15,1704.0
10093664,FALSE POSITIVE,1.20693963,132.63953,6.881,20.0,0.97,2847.0
3437776,FALSE POSITIVE,0.635587392,133.41665,4.7,147.7,28.58,2587.0
10924400,FALSE POSITIVE,0.750737313,131.82143,1.712,38.8,0.48,1603.0
10936427,FALSE POSITIVE,14.361021578,138.842986,13.2895,459877.0,45.9,594.0
10937609,FALSE POSITIVE,2.570431263,133.189517,5.49699,76826.0,50.18,1411.0
10965963,FALSE POSITIVE,6.64024496,132.775862,6.03491,224329.0,74.4,1114.0
10979716,FALSE POSITIVE,10.6840477,134.084445,3.515,81901.0,26.43,444.0
10982373,FALSE POSITIVE,2.00280845,132.06909,1.22,,,
11922782,FALSE POSITIVE,1.756466865,132.030299,4.7781,188219.0,87.4,1831.0
11923819,FALSE POSITIVE,33.159475806,159.8126411,9.01353,222167.0,146.47,1068.0
11959569,FALSE POSITIVE,46.14869106,173.238091,19.092,349630.0,114.2,647.0
11966557,FALSE POSITIVE,60.2976774,161.854691,14.2561,315892.0,63.57,481.0
11967004,FALSE POSITIVE,1.941635737,133.1097354,2.46683,69814.1,59.71,1728.0
11968490,FALSE POSITIVE,0.539445498,131.898299,2.2821,25302.2,68.65,2959.0
2984990,CANDIDATE,3.79437277,132.1265,2.289,83.2,1.36,1383.0
3003019,FALSE POSITIVE,0.502622858,131.61123,3.085,146.0,1.41,2478.0
3102309,FALSE POSITIVE,4.20253859,132.3097,5.389,31.5,0.71,1136.0
3110177,CANDIDATE,3.39904814,134.6684,2.922,69.6,0.81,1191.0
3129238,CANDIDATE,2.00870696,131.51,4.87,53.5,0.55,1232.0
3218844,FALSE POSITIVE,85.112898,171.8254,2.503,513.8,2.21,422.0
3230095,FALSE POSITIVE,7.04716175,132.7504,2.693,150.8,1.1,817.0
5877292,CANDIDATE,11.7201693,136.1871,2.399,154.4,1.34,870.0
5879448,FALSE POSITIVE,533.47707,245.3651,23.71,210.6,2.6,315.0
5881307,CANDIDATE,393.95608,388.3294,13.89,482.2,2.27,263.0
5887316,FALSE POSITIVE,0.603086711,131.664075,1.0869,1242.8,36.0,2459.0
5887393,FALSE POSITIVE,1.55090374,131.61966,3.028,11.3,1.11,3190.0
5888187,CANDIDATE,133.6348207,236.35163,1.584,420.9,1.89,317.0
7879648,FALSE POSITIVE,1.020713389,132.20309,0.873,102.3,0.9,1724.0
7882360,FALSE POSITIVE,364.14397,376.4124,15.37,513.5,2.2,259.0
7885494,FALSE POSITIVE,1.72929014,132.5562,3.609,84.5,0.86,1497.0
7891264,FALSE POSITIVE,25.166806,150.271,2.111,1350.0,2.72,483.0
7897936,FALSE POSITIVE,363.17077,401.1646,28.26,384.6,9.82,810.0
7919516,FALSE POSITIVE,0.575445783,132.0648853,0.8463,29.3,1.3,3478.0
7919867,FALSE POSITIVE,1.60375114,132.16816,1.498,51.0,0.82,1688.0
9658192,FALSE POSITIVE,1.886002102,131.74153,1.021,47.4,0.65,1433.0
9710611,FALSE POSITIVE,386.35444,359.0914,9.594,129.6,1.43,287.0
9710626,FALSE POSITIVE,371.21454,497.5266,19.4,1780.0,28.21,212.0
9710792,FALSE POSITIVE,365.5435,132.6904,14.78,753.1,3.04,283.0
9770983,FALSE POSITIVE,7.02932339,134.66434,2.853,81.6,0.92,974.0
9777089,FALSE POSITIVE,19.229478,132.5889,4.68,115.8,1.97,970.0
11661803,FALSE POSITIVE,372.086704,404.89901,3.686,2494.0,38.4,283.0
11661803,FALSE POSITIVE,363.448167,411.19336,6.013,2124.0,37.03,285.0
11709006,CANDIDATE,0.719741,131.898,2.628,32.2,0.57,2074.0
11714107,CANDIDATE,405.35457,311.8,10.778,545.6,2.11,232.0
11724094,FALSE POSITIVE,1.47623061,131.603,2.032,39.1,0.71,1802.0
11774383,FALSE POSITIVE,0.520227316,131.83796,1.7939,68633.0,50.41,2264.0
11804952,FALSE POSITIVE,36.3192885,155.94476,2.601,400.2,25.43,1410.0
8608544,CANDIDATE,353.01861,350.0863,15.583,375.1,2.25,301.0
8618147,FALSE POSITIVE,345.128277,218.662,15.925,324.4,1.94,282.0
8630840,FALSE POSITIVE,370.38642,263.3823,23.94,186.2,2.12,328.0
8683144,FALSE POSITIVE,267.970682,267.9789,11.48,357.7,1.7,280.0
8708961,CANDIDATE,370.98253,308.2287,17.84,552.3,119.96,338.0
8740744,FALSE POSITIVE,417.829033,138.8786,15.05,500.8,2.19,248.0
8742735,FALSE POSITIVE,331.92622,289.5792,10.84,809.0,2.25,235.0
5683219,CANDIDATE,9.4609418,138.7888,4.888,47.5,0.54,767.0
5871116,FALSE POSITIVE,54.432903,154.9178,3.554,307.6,1.41,404.0
5956171,CANDIDATE,402.27493,369.6734,15.67,294.5,1.73,262.0
6032318,FALSE POSITIVE,235.20613,291.0893,6.989,642.0,1.71,230.0
6182508,FALSE POSITIVE,85.9770426,159.3127,1.919,1064.0,1.46,202.0
6195669,FALSE POSITIVE,370.94353,261.1772,16.64,1071.3,27.77,228.0
6356506,CANDIDATE,280.55544,308.0323,12.757,401.4,2.17,308.0
8029197,FALSE POSITIVE,2.15292788,132.36514,3.043,41.4,1.02,1841.0
5534702,FALSE POSITIVE,1.025465924,131.6091403,3.71841,152685.0,106.84,2710.0
5535280,FALSE POSITIVE,74.985292949,146.1390004,6.23451,105346.0,49.22,425.0
5553624,FALSE POSITIVE,25.762056721,139.7346639,14.8694,447716.0,74.87,604.0
5597361,CANDIDATE,17.9925973,135.4545,2.762,198.5,1.62,748.0
5598639,FALSE POSITIVE,0.648775795,131.7459799,4.34648,108824.0,41.58,1714.0
5689351,CONFIRMED,87.0912594,187.31231,7.0,1129.1,2.95,321.0
6448768,FALSE POSITIVE,16.486796364,131.6041706,7.06797,48942.8,46.92,1053.0
6449291,FALSE POSITIVE,5.7768734,133.6218,5.762,71.0,3.13,1399.0
6449552,FALSE POSITIVE,20.148807707,135.8116283,8.52557,526949.0,68.52,631.0
6452742,CANDIDATE,0.687772143,131.8669185,2.56725,40368.3,46.27,2097.0
6464285,FALSE POSITIVE,0.843651274,131.9478111,2.80468,305452.0,39.98,1553.0
6466939,FALSE POSITIVE,1.142946648,131.9010021,3.40234,412554.0,43.5,1293.0
6468938,FALSE POSITIVE,7.217010987,135.4523674,4.4215,78713.8,89.71,1096.0
7118545,FALSE POSITIVE,14.797219157,144.6959608,7.61037,252699.0,47.71,787.0
7125636,FALSE POSITIVE,6.49066214,132.0676273,3.47128,195090.0,33.46,621.0
7128918,FALSE POSITIVE,7.11879848,137.1575204,4.11282,107665.0,41.17,819.0
7132015,FALSE POSITIVE,6.99510404,136.6223392,1.7556,71.8,216.92,7492.0
7137798,FALSE POSITIVE,2.25353739,132.486708,5.74622,182828.0,96.65,2056.0
8017703,CONFIRMED,13.98177862,181.975114,2.958,1018.4,2.09,553.0
7177553,FALSE POSITIVE,17.99646148,139.5431461,4.65638,62755.2,114.45,1004.0
8007675,FALSE POSITIVE,2.352446342,131.9380482,1.6802,32.5,1.24,2173.0
8008128,FALSE POSITIVE,14.854415674,136.5597829,5.13753,77410.4,29.77,798.0
8009500,FALSE POSITIVE,38.47674409,150.5742128,5.10744,173168.0,33.8,463.0
8013289,FALSE POSITIVE,10.643110689,140.1691798,88.1118,316.3,31.72,1038.0
8016214,FALSE POSITIVE,1.587485742,132.138538,7.7489,246568.0,41.52,1460.0
8016692,CANDIDATE,6.613671,136.4964,4.211,32.8,0.91,1266.0
8027902,FALSE POSITIVE,1.79621807,131.54732,10.16,47.0,1.54,2480.0
8569819,FALSE POSITIVE,20.849919614,137.5588347,13.7687,313094.0,2912.48,1099.0
8574270,FALSE POSITIVE,15.120212531,139.6966549,3.50007,24616.5,33.11,605.0
8581658,FALSE POSITIVE,3.481657589,134.1835162,4.75315,347012.0,78.24,1485.0
8590527,FALSE POSITIVE,0.739769962,131.9671179,1.95901,20729.3,82.29,3013.0
8604993,FALSE POSITIVE,6.570421193,134.01948,4.4698,60118.0,33.99,946.0
8608490,FALSE POSITIVE,0.541405029,131.933523,2.7481,327656.0,125.64,2679.0
9941859,CONFIRMED,20.55280311,145.02837,2.2013,727.3,2.99,656.0
10873260,CONFIRMED,5.852968845,171.181624,4.5973,1146.5,3.46,1056.0
9411943,FALSE POSITIVE,1.922009494,132.161285,3.101,6547.8,48.61,1596.0
9412462,FALSE POSITIVE,10.186578749,132.5289587,10.6304,340671.0,67.45,793.0
9418994,FALSE POSITIVE,32.003815635,136.49482,4.31197,17120.2,180.25,960.0
9451096,FALSE POSITIVE,1.250390814,131.7337519,3.7184,231167.0,101.37,2367.0
9458266,CANDIDATE,1.58487898,132.69772,1.791,42.9,0.37,943.0
9466042,FALSE POSITIVE,9.2742685,133.599,13.39,,,
10095512,FALSE POSITIVE,3.008602107,132.923023,4.34296,120272.0,56.15,1343.0
10129482,FALSE POSITIVE,0.846291334,132.1935855,1.79962,190191.0,30.8,1243.0
11913012,FALSE POSITIVE,3.74782314,171.66634,5.133,423.4,25.59,1253.0
10155080,FALSE POSITIVE,1.930451347,131.770748,3.87956,53075.2,58.77,1623.0
10156064,FALSE POSITIVE,2.427967843,133.598772,4.7847,126975.0,108.33,2275.0
10163067,CANDIDATE,25.9136674,131.8232,10.498,109.7,3.37,966.0
10164018,FALSE POSITIVE,8.5412411,131.6163,3.654,298.8,1.4,767.0
10987439,FALSE POSITIVE,10.67459836,138.8847317,3.82706,16676.0,68.58,1083.0
10989032,FALSE POSITIVE,2.305097141,133.705069,1.9378,5880.0,89.22,2753.0
10991989,FALSE POSITIVE,0.974477904,132.370903,2.69834,8846.9,618.37,5205.0
10992733,FALSE POSITIVE,18.525917446,144.1948764,5.9056,455661.0,64.42,618.0
4165473,CONFIRMED,13.02363236,178.52482,3.9734,607.0,2.3,743.0
11019739,CANDIDATE,4.15736472,132.85855,2.217,200.7,1.09,931.0
11970288,FALSE POSITIVE,20.7106853,134.03192,42.737,1003.0,89.55,1246.0
5774349,CONFIRMED,15.65563866,170.78358,3.9305,955.9,2.55,623.0
12004679,FALSE POSITIVE,2.521245368,132.8563627,4.24027,418375.0,56.59,1241.0
12004680,FALSE POSITIVE,2.52122764,132.86973,2.249,127.3,0.91,1177.0
12013615,FALSE POSITIVE,8.202869679,138.5109062,7.29811,345937.0,110.46,1190.0
12016243,CANDIDATE,11.8436119,138.0037,6.044,199.3,1.41,830.0
12022517,FALSE POSITIVE,3.442714533,132.3912568,3.36034,60039.0,47.02,1157.0
3232249,CANDIDATE,1.183505016,131.75303,1.275,116.6,0.8,1293.0
3235282,FALSE POSITIVE,494.165759,472.0427,2.239,1440.0,4.5,265.0
7119481,CANDIDATE,14.1573717,135.5991,3.786,130.0,1.1,778.0
3241647,FALSE POSITIVE,0.851678507,131.62317,2.028,67.9,0.85,1840.0
3248696,FALSE POSITIVE,383.43595,483.2484,11.059,1228.0,2.53,214.0
3345973,FALSE POSITIVE,15.3466028,143.8142,4.966,238.5,3.64,1194.0
3347807,FALSE POSITIVE,324.18028,445.8295,18.15,87.9,2.2,382.0
5894182,CANDIDATE,494.485085,527.70941,3.905,385.3,5.03,379.0
5895083,FALSE POSITIVE,2.25161215,131.54653,2.1,23.9,1.14,2934.0
5952448,FALSE POSITIVE,0.905675699,132.20066,1.701,73.2,0.77,1780.0
8120608,CONFIRMED,7.26731094,174.31292,2.2691,659.1,1.14,464.0
5962509,FALSE POSITIVE,0.790049989,132.11148,2.794,70.8,0.67,1724.0
5991070,FALSE POSITIVE,0.94102954,131.9021,4.415,34.5,1.41,2761.0
6032920,FALSE POSITIVE,10.828825742,134.9251984,0.7275,92.1,0.76,758.0
7954278,CANDIDATE,0.306702491,131.51216,0.9074,138.8,0.93,2318.0
7967517,FALSE POSITIVE,0.579516759,132.00256,1.342,27.0,0.6,2484.0
8042747,FALSE POSITIVE,469.52303,381.4073,5.487,355.7,2.1,252.0
8355239,CONFIRMED,10.39986173,141.51366,3.377,275.3,1.5,678.0
8042835,FALSE POSITIVE,2.38793696,133.22902,17.302,114.3,25.56,1674.0
8107150,CANDIDATE,5.2449156,136.0365,8.367,35.5,0.52,1015.0
8109692,FALSE POSITIVE,117.934158,197.8657,9.25,187.5,3.76,648.0
9777990,FALSE POSITIVE,14.3400358,140.9329,5.7,1706.0,0.68,248.0
9813678,FALSE POSITIVE,0.505079006,131.930776,1.36737,28077.9,86.41,2997.0
9826551,FALSE POSITIVE,7.19680984,136.63955,1.683,50.5,1.2,1275.0
8822216,CONFIRMED,151.863949,143.31451,8.577,747.0,2.41,318.0
9838537,FALSE POSITIVE,1.33257715,132.0367,5.158,27.1,0.44,1553.0
9838761,FALSE POSITIVE,1.33254428,132.06788,3.122,162.2,0.93,1427.0
9839062,FALSE POSITIVE,424.623345,218.25955,9.666,5132.1,8.13,265.0
11819135,FALSE POSITIVE,1.901655058,132.83364,4.6545,87321.0,89.89,2192.0
9607164,CONFIRMED,14.03490255,171.60491,3.638,851.8,2.41,641.0
11904835,CANDIDATE,9.4640413,138.45,6.999,209.9,1.28,839.0
11918793,FALSE POSITIVE,38.35312,167.6337,2.9,3090.0,5.57,557.0
11922290,FALSE POSITIVE,114.661733,237.2307,2.784,281.8,1.38,316.0
11966668,FALSE POSITIVE,313.19875,340.9372,8.603,721.0,1.95,216.0
11967872,FALSE POSITIVE,134.370692,249.3136,8.73,432.6,1.95,351.0
10388286,CONFIRMED,1.682695938,170.453117,1.3867,703.8,1.23,750.0
8743244,FALSE POSITIVE,346.31688,247.1069,21.92,1435.0,5.21,278.0
8743244,FALSE POSITIVE,365.61087,185.4567,16.102,1116.0,4.42,273.0
8748435,FALSE POSITIVE,259.85736,291.1798,24.04,307.7,1.33,237.0
8766268,FALSE POSITIVE,5.29731736,135.5479,3.341,167.5,1.13,989.0
8808064,FALSE POSITIVE,447.97028,559.6455,10.857,512.7,2.0,230.0
8813404,FALSE POSITIVE,374.80095,457.3021,10.691,144.4,1.53,286.0
10973664,CONFIRMED,1.208462378,133.67712,1.544,227.3,1.64,1767.0
6583107,FALSE POSITIVE,30.6261927,157.94613,1.107,162.6,1.55,655.0
6681618,FALSE POSITIVE,364.42189,303.9267,38.14,2498.0,36.37,264.0
6946985,FALSE POSITIVE,440.584562,564.12806,10.534,65.9,1.67,505.0
7106438,FALSE POSITIVE,269.331027,232.6164,4.891,515.7,2.54,304.0
7451315,FALSE POSITIVE,368.5224,177.454,36.29,1330.2,26.7,260.0
7751294,FALSE POSITIVE,371.4589776,309.8187992,10.0734,456.6,2.22,283.0
5610698,FALSE POSITIVE,4.132521615,132.892463,12.4949,156249.0,93.1,1628.0
5621294,FALSE POSITIVE,0.938905082,131.8411582,5.00453,358893.0,205.64,4281.0
5621299,FALSE POSITIVE,0.93891532,131.83424,2.134,39.1,1.13,2667.0
5622250,FALSE POSITIVE,16.294213708,143.1937219,6.01687,174006.0,68.05,929.0
5632781,FALSE POSITIVE,11.02520205,131.715631,12.8097,429759.0,164.02,1294.0
5647638,FALSE POSITIVE,1.21607873,132.4476,4.686,29.4,1.92,2803.0
6422155,CONFIRMED,14.62709685,136.23467,4.097,396.4,2.7,736.0
6471229,FALSE POSITIVE,1.75251585,132.7544,3.489,125.9,1.02,1447.0
6471230,FALSE POSITIVE,1.752450163,132.8015023,3.0255,55.5,0.79,1552.0
6521174,FALSE POSITIVE,8.27923132,133.81711,2.355,164.9,1.08,815.0
6521542,FALSE POSITIVE,2.212877035,132.682428,4.66961,376200.0,69.18,1507.0
6522353,FALSE POSITIVE,0.845097627,132.12136,1.873,86.5,0.78,1584.0
6522750,FALSE POSITIVE,17.445640466,135.7462627,6.08966,334158.0,63.46,682.0
7177892,FALSE POSITIVE,1.386249249,132.742206,2.99104,47187.6,78.6,2137.0
7198648,FALSE POSITIVE,0.566799833,131.64094,5.543,198.0,1.27,1900.0
7199935,FALSE POSITIVE,0.566795728,131.8148,2.79,18.9,0.64,2755.0
7200102,FALSE POSITIVE,14.665759784,139.5741023,3.65814,336981.0,67.17,712.0
7200225,FALSE POSITIVE,0.566780836,131.8749,4.937,60.9,0.75,2204.0
7200301,FALSE POSITIVE,0.566791802,131.81736,2.2,49.3,0.66,2040.0
7203179,FALSE POSITIVE,2.245738777,133.2650421,8.61629,483487.0,99.05,1737.0
8039925,FALSE POSITIVE,20.2594232,141.4275,19.27,82.6,1.23,837.0
8042644,CANDIDATE,1.48062814,131.51535,2.898,62.5,0.76,1653.0
8162789,CANDIDATE,10.8206034,140.5078,2.848,116.7,1.19,885.0
8081389,FALSE POSITIVE,1.489442254,132.0042975,5.51392,417901.0,115.45,2328.0
8088354,FALSE POSITIVE,2.897829967,132.6047388,3.17788,163091.0,54.35,1454.0
8091197,CANDIDATE,4.88698386,132.8804,1.127,125.4,1.2,1133.0
8094140,FALSE POSITIVE,0.706428634,132.1461749,1.75182,372128.0,47.64,1416.0
8610483,FALSE POSITIVE,48.79936881,160.196299,8.80873,324547.0,67.36,525.0
8613446,CANDIDATE,1.01485981,131.6159,1.65,243.0,1.61,1928.0
8618226,FALSE POSITIVE,5.882036054,131.7687637,5.16326,238518.0,119.09,1114.0
8621026,FALSE POSITIVE,4.059428737,133.1885651,5.26926,245217.0,67.38,1455.0
8624860,CANDIDATE,15.3902613,140.8602,3.431,76.8,4.39,1459.0
8625408,CANDIDATE,279.036565,246.6289,31.92,395.2,30.25,323.0
8690001,FALSE POSITIVE,19.35954117,134.25201,12.8464,386979.0,101.44,942.0
9468296,FALSE POSITIVE,5.748815953,132.28021,1.9216,11657.0,26.94,799.0
9474222,FALSE POSITIVE,13.691790011,133.7914664,5.64674,97563.5,49.2,994.0
9474969,FALSE POSITIVE,21.570508432,151.7931354,13.8604,134176.0,63.68,923.0
9509207,FALSE POSITIVE,14.199840087,135.748091,5.98531,214604.0,85.76,907.0
10965008,CONFIRMED,81.1701587,178.58702,8.358,1183.2,4.71,436.0
9513168,CANDIDATE,6.853888,136.5231,2.561,653.8,1.74,613.0
9520700,FALSE POSITIVE,2.136834989,133.617975,4.34882,346183.0,66.59,1415.0
10189523,FALSE POSITIVE,1.013922622,132.414157,1.6393,34957.0,31.98,1392.0
10198109,FALSE POSITIVE,17.918743061,146.3929572,4.36387,118355.0,56.94,942.0
10208759,FALSE POSITIVE,2.287515702,132.3567704,10.0879,358575.0,86.76,1801.0
10214328,FALSE POSITIVE,659.2907,254.33,22.106,338.1,4.66,322.0
10215422,FALSE POSITIVE,24.847087207,154.1275658,7.28274,317670.0,52.38,569.0
10258558,FALSE POSITIVE,20.867855659,136.4038679,5.73122,82601.4,53.53,716.0
11972666,FALSE POSITIVE,1.09173174,170.37724,1.9719,186.9,1.07,1488.0
11027722,FALSE POSITIVE,0.678137665,132.138369,1.00718,885.0,30.37,2274.0
11029877,FALSE POSITIVE,2.069415479,132.645356,5.71941,16188.3,55.45,1768.0
11068630,CANDIDATE,1.817079849,131.90509,0.889,204.6,1.39,1454.0
11071207,FALSE POSITIVE,8.04963472,138.6541935,6.00488,279647.0,95.98,1247.0
11073223,FALSE POSITIVE,11.578946873,131.7977742,4.6373,299739.0,58.32,869.0
11076279,FALSE POSITIVE,1.47258471,132.92769,4.76885,224011.0,123.25,2705.0
12022718,FALSE POSITIVE,4.627775175,133.390355,3.4079,5675.1,32.62,1039.0
12067960,CANDIDATE,5.60682001,135.84466,2.714,150.7,1.04,942.0
12071006,FALSE POSITIVE,6.096030635,135.0308909,18.4531,901661.0,406.97,1925.0
12105785,FALSE POSITIVE,31.953038766,142.708054,8.0461,17703.4,47.96,864.0
12157983,FALSE POSITIVE,0.577844035,131.88058,4.291,320.4,18.93,1980.0
5978361,CONFIRMED,9.17858526,173.08746,2.1945,796.5,2.3,753.0
12164751,FALSE POSITIVE,2.630090609,132.224741,13.6817,516932.0,83.5,1551.0
3353454,FALSE POSITIVE,1.6911935,132.93323,9.479,2801.0,6.36,1528.0
3439126,FALSE POSITIVE,2.9761504,132.9276,6.079,259.5,1.02,811.0
3448456,FALSE POSITIVE,0.776950288,132.0396,1.288,396.0,1.72,1882.0
3531231,FALSE POSITIVE,62.060783,134.4944,28.203,472.9,2.11,400.0
3542542,FALSE POSITIVE,3.47148164,133.7138,4.679,122.7,0.85,970.0
3644631,FALSE POSITIVE,358.96247,295.9933,23.49,670.8,2.37,242.0
7119481,CANDIDATE,42.068554,165.0211,5.723,186.3,1.32,541.0
6043538,CANDIDATE,6.2253374,133.0882,4.388,108.6,1.92,1378.0
6069674,FALSE POSITIVE,495.71095,450.0348,4.514,443.1,4.41,330.0
6106046,CANDIDATE,8.5073512,135.8115,2.266,209.5,1.38,891.0
6113752,FALSE POSITIVE,406.45737,230.8834,9.554,284.2,1.96,278.0
